time_period_start,time_period_end,price_open,price_high,price_low,price_close,volume_traded,trades_count
2022-03-25T06:00:00.0000000Z,2022-03-25T12:00:00.0000000Z,44074.22,44664.2,43579,44585.28,13935.39378,283645
2022-03-25T12:00:00.0000000Z,2022-03-25T18:00:00.0000000Z,44585.28,45094.14,44013.11,44328.42,23168.54282,449468
2022-03-25T18:00:00.0000000Z,2022-03-26T00:00:00.0000000Z,44328.43,44646.06,44164.97,44313.16,7031.74088,188374
2022-03-26T00:00:00.0000000Z,2022-03-26T06:00:00.0000000Z,44313.16,44517.23,44071.97,44498.45,5524.22221,150200
2022-03-26T06:00:00.0000000Z,2022-03-26T12:00:00.0000000Z,44498.45,44578,44318.94,44334.49,4383.16277,137367
2022-03-26T12:00:00.0000000Z,2022-03-26T18:00:00.0000000Z,44334.5,44431.75,44140.76,44372.81,6139.69283,206376
2022-03-26T18:00:00.0000000Z,2022-03-27T00:00:00.0000000Z,44372.82,44792.99,44255,44511.27,6994.5396,199704
2022-03-27T00:00:00.0000000Z,2022-03-27T06:00:00.0000000Z,44511.27,44950,44484.11,44639,5622.41021,179527
2022-03-27T06:00:00.0000000Z,2022-03-27T12:00:00.0000000Z,44639.01,44750,44469.38,44569.5,3941.81182,130975
2022-03-27T12:00:00.0000000Z,2022-03-27T18:00:00.0000000Z,44569.5,45036.04,44421.46,44919.53,8704.08397,244617
2022-03-27T18:00:00.0000000Z,2022-03-28T00:00:00.0000000Z,44919.53,46999,44678.12,46827.76,23606.60471,579977
2022-03-28T00:00:00.0000000Z,2022-03-28T06:00:00.0000000Z,46827.76,47650,46663.56,47056.19,16678.39679,391447
2022-03-28T06:00:00.0000000Z,2022-03-28T12:00:00.0000000Z,47056.19,47383.05,46716.83,47252.54,12805.28358,338430
2022-03-28T12:00:00.0000000Z,2022-03-28T18:00:00.0000000Z,47252.54,47908.05,47123.54,47599.06,15194.11702,383579
2022-03-28T18:00:00.0000000Z,2022-03-29T00:00:00.0000000Z,47599.06,48189.84,46885.44,47122.21,14259.15956,385087
2022-03-29T00:00:00.0000000Z,2022-03-29T06:00:00.0000000Z,47122.21,47671.24,47050,47641.03,7346.77995,219932
2022-03-29T06:00:00.0000000Z,2022-03-29T12:00:00.0000000Z,47641.03,47963.24,47334.69,47896.1,7042.06536,234699
2022-03-29T12:00:00.0000000Z,2022-03-29T18:00:00.0000000Z,47896.09,48096.47,47105.5,47456.48,14245.25171,381597
2022-03-29T18:00:00.0000000Z,2022-03-30T00:00:00.0000000Z,47456.48,47871.02,46950.85,47434.8,7944.44028,254853
2022-03-30T00:00:00.0000000Z,2022-03-30T06:00:00.0000000Z,47434.79,47550.64,46445.42,47484.99,11422.22118,280957
2022-03-30T06:00:00.0000000Z,2022-03-30T12:00:00.0000000Z,47484.99,47580,47064.81,47319.91,7682.09555,227499
2022-03-30T12:00:00.0000000Z,2022-03-30T18:00:00.0000000Z,47319.92,47700.22,46869,47659.5,11788.27775,310591
2022-03-30T18:00:00.0000000Z,2022-03-31T00:00:00.0000000Z,47659.5,47690.18,46831.81,47067.99,10054.61402,262560
2022-03-31T00:00:00.0000000Z,2022-03-31T06:00:00.0000000Z,47067.99,47425.21,46898.12,47095.23,7151.12464,215446
2022-03-31T06:00:00.0000000Z,2022-03-31T12:00:00.0000000Z,47095.23,47386.7,47000,47152.01,7059.54586,228767
2022-03-31T12:00:00.0000000Z,2022-03-31T18:00:00.0000000Z,47152,47600,45651.35,45820,24061.21822,569409
2022-03-31T18:00:00.0000000Z,2022-04-01T00:00:00.0000000Z,45819.99,45987.94,45200,45510.34,10373.23795,276919
2022-04-01T00:00:00.0000000Z,2022-04-01T06:00:00.0000000Z,45510.35,45644.86,44200,44646.16,17572.71738,382097
2022-04-01T06:00:00.0000000Z,2022-04-01T12:00:00.0000000Z,44646.15,45323.91,44567.94,45064.26,11592.48071,284623
2022-04-01T12:00:00.0000000Z,2022-04-01T18:00:00.0000000Z,45064.25,46720.09,44701.01,46465.5,20646.80734,477582
2022-04-01T18:00:00.0000000Z,2022-04-02T00:00:00.0000000Z,46465.48,46602,46075.85,46283.49,6441.25765,227443
2022-04-02T00:00:00.0000000Z,2022-04-02T06:00:00.0000000Z,46283.49,47213,46081.93,46541.38,11014.20471,282323
2022-04-02T06:00:00.0000000Z,2022-04-02T12:00:00.0000000Z,46541.38,46753.15,46419.38,46542.84,5673.77766,189831
2022-04-02T12:00:00.0000000Z,2022-04-02T18:00:00.0000000Z,46542.84,46941.11,46130.03,46359.1,10920.59519,319138
2022-04-02T18:00:00.0000000Z,2022-04-03T00:00:00.0000000Z,46359.1,46394.77,45620,45811,9464.95826,265424
2022-04-03T00:00:00.0000000Z,2022-04-03T06:00:00.0000000Z,45810.99,46380.96,45530.92,46355.93,6585.00506,206646
2022-04-03T06:00:00.0000000Z,2022-04-03T12:00:00.0000000Z,46355.93,46570,46076.92,46252.59,5661.30533,186139
2022-04-03T12:00:00.0000000Z,2022-04-03T18:00:00.0000000Z,46252.59,46723,46188,46394.95,7989.96651,238242
2022-04-03T18:00:00.0000000Z,2022-04-04T00:00:00.0000000Z,46394.96,47444.11,46248.84,46407.35,13156.72581,335384
2022-04-04T00:00:00.0000000Z,2022-04-04T06:00:00.0000000Z,46407.36,46461.14,45744.77,46231.67,9636.60133,275323
2022-04-04T06:00:00.0000000Z,2022-04-04T12:00:00.0000000Z,46231.67,46293.38,45787,46160.09,7549.66655,235200
2022-04-04T12:00:00.0000000Z,2022-04-04T18:00:00.0000000Z,46160.08,46359,45176.9,45375.27,13286.45243,339279
2022-04-04T18:00:00.0000000Z,2022-04-05T00:00:00.0000000Z,45375.28,46890.71,45118,46580.51,14169.15483,322196
2022-04-05T00:00:00.0000000Z,2022-04-05T06:00:00.0000000Z,46580.5,46884.49,46412.62,46699.99,6393.03017,186960
2022-04-05T06:00:00.0000000Z,2022-04-05T12:00:00.0000000Z,46700,46754.76,46522.52,46683.37,6473.72726,176938
2022-04-05T12:00:00.0000000Z,2022-04-05T18:00:00.0000000Z,46683.37,47200,45600,45969.01,19844.89663,420285
2022-04-05T18:00:00.0000000Z,2022-04-06T00:00:00.0000000Z,45969.01,46107.58,45353.81,45497.55,9472.89242,261606
2022-04-06T00:00:00.0000000Z,2022-04-06T06:00:00.0000000Z,45497.54,45506.67,44412,45375,11318.75508,335750
2022-04-06T06:00:00.0000000Z,2022-04-06T12:00:00.0000000Z,45374.99,45507.14,44665.91,44819.19,10345.38626,268256
2022-04-06T12:00:00.0000000Z,2022-04-06T18:00:00.0000000Z,44819.19,44999.99,43393.74,43815.28,24330.59727,520710
2022-04-06T18:00:00.0000000Z,2022-04-07T00:00:00.0000000Z,43815.28,44298.61,43121,43170.47,14854.59075,347196
2022-04-07T00:00:00.0000000Z,2022-04-07T06:00:00.0000000Z,43170.47,43559.09,42727.35,43399.99,10832.82692,286307
2022-04-07T06:00:00.0000000Z,2022-04-07T12:00:00.0000000Z,43399.99,43834.52,43269.5,43766.74,8096.00949,218218
2022-04-07T12:00:00.0000000Z,2022-04-07T18:00:00.0000000Z,43766.75,43900.99,43024.86,43657.68,12016.22007,303475
2022-04-07T18:00:00.0000000Z,2022-04-08T00:00:00.0000000Z,43657.68,43819.99,43208,43444.19,6451.48508,191816
2022-04-08T00:00:00.0000000Z,2022-04-08T06:00:00.0000000Z,43444.2,43694.15,43305.57,43654.3,4514.45955,154215
2022-04-08T06:00:00.0000000Z,2022-04-08T12:00:00.0000000Z,43654.3,43970.62,43260.76,43298.79,9080.19395,232160
2022-04-08T12:00:00.0000000Z,2022-04-08T18:00:00.0000000Z,43298.79,43961.99,42751.01,43004.38,16236.21087,387909
2022-04-08T18:00:00.0000000Z,2022-04-09T00:00:00.0000000Z,43004.37,43320.76,42107.14,42252.01,12544.17766,333852
2022-04-09T00:00:00.0000000Z,2022-04-09T06:00:00.0000000Z,42252.02,42640,42125.48,42586.04,5614.14093,188273
2022-04-09T06:00:00.0000000Z,2022-04-09T12:00:00.0000000Z,42586.04,42601.84,42322.72,42445.1,3438.28438,144527
2022-04-09T12:00:00.0000000Z,2022-04-09T18:00:00.0000000Z,42445.09,42613.8,42158.67,42575.67,5431.45654,174428
2022-04-09T18:00:00.0000000Z,2022-04-10T00:00:00.0000000Z,42575.67,42800,42390,42753.97,3404.69541,132851
2022-04-10T00:00:00.0000000Z,2022-04-10T06:00:00.0000000Z,42753.96,42896.64,42591,42656.7,2930.45388,121017
2022-04-10T06:00:00.0000000Z,2022-04-10T12:00:00.0000000Z,42656.7,42796.01,42433.49,42680.36,3359.65132,119141
2022-04-10T12:00:00.0000000Z,2022-04-10T18:00:00.0000000Z,42680.35,43310.15,42525,43103.62,6244.82912,174709
2022-04-10T18:00:00.0000000Z,2022-04-11T00:00:00.0000000Z,43103.61,43410.3,41868,42158.85,10235.90199,264035
2022-04-11T00:00:00.0000000Z,2022-04-11T06:00:00.0000000Z,42158.85,42414.71,41755,42287.6,10652.95635,256684
2022-04-11T06:00:00.0000000Z,2022-04-11T12:00:00.0000000Z,42287.61,42350.29,40968.11,41067.63,15642.53943,322571
2022-04-11T12:00:00.0000000Z,2022-04-11T18:00:00.0000000Z,41067.64,41246.61,40250,40459.07,17952.28,376648
2022-04-11T18:00:00.0000000Z,2022-04-12T00:00:00.0000000Z,40459.07,40598.43,39200,39530.45,19312.67143,430021
2022-04-12T00:00:00.0000000Z,2022-04-12T06:00:00.0000000Z,39530.45,40145,39290,40105.78,13211.07682,266854
2022-04-12T06:00:00.0000000Z,2022-04-12T12:00:00.0000000Z,40105.78,40464,39834.98,40378,11687.77085,246379
2022-04-12T12:00:00.0000000Z,2022-04-12T18:00:00.0000000Z,40378,40699,39800,40014.72,20836.56237,377471
2022-04-12T18:00:00.0000000Z,2022-04-13T00:00:00.0000000Z,40014.71,40289.02,39254.63,40074.94,12017.26879,263004
2022-04-13T00:00:00.0000000Z,2022-04-13T06:00:00.0000000Z,40074.95,40275,39588.54,40187.9,6365.57472,172412
2022-04-13T06:00:00.0000000Z,2022-04-13T12:00:00.0000000Z,40187.89,40228.41,39656.1,39722.64,7147.9142,187125
2022-04-13T12:00:00.0000000Z,2022-04-13T18:00:00.0000000Z,39722.63,41411,39622.87,41043.91,20162.01212,397829
2022-04-13T18:00:00.0000000Z,2022-04-14T00:00:00.0000000Z,41043.91,41561.31,40990.62,41147.79,7662.66234,190466
2022-04-14T00:00:00.0000000Z,2022-04-14T06:00:00.0000000Z,41147.78,41500,41064.35,41308.44,6344.5591,143148
2022-04-14T06:00:00.0000000Z,2022-04-14T12:00:00.0000000Z,41308.45,41360,40851.5,40919.99,7387.50035,182047
2022-04-14T12:00:00.0000000Z,2022-04-14T18:00:00.0000000Z,40919.99,41300,39772.58,39986.83,15915.87343,309131
2022-04-14T18:00:00.0000000Z,2022-04-15T00:00:00.0000000Z,39986.84,40028.94,39551.94,39942.38,6288.95959,157990
2022-04-15T00:00:00.0000000Z,2022-04-15T06:00:00.0000000Z,39942.37,40266.47,39766.4,40132.73,5274.01646,130796
2022-04-15T06:00:00.0000000Z,2022-04-15T12:00:00.0000000Z,40132.74,40449.96,39953.2,40220,6936.61456,161156
2022-04-15T12:00:00.0000000Z,2022-04-15T18:00:00.0000000Z,40220,40870.36,39900,40436.01,8776.7831,219702
2022-04-15T18:00:00.0000000Z,2022-04-16T00:00:00.0000000Z,40436.01,40602,40276,40551.9,3038.94327,104882
2022-04-16T00:00:00.0000000Z,2022-04-16T06:00:00.0000000Z,40551.9,40709.35,40373.91,40456.82,3321.20961,87455
2022-04-16T06:00:00.0000000Z,2022-04-16T12:00:00.0000000Z,40456.82,40492.91,40277,40416.95,3538.53502,97973
2022-04-16T12:00:00.0000000Z,2022-04-16T18:00:00.0000000Z,40416.94,40577.57,39991.55,40153,5372.48271,133570
2022-04-16T18:00:00.0000000Z,2022-04-17T00:00:00.0000000Z,40152.99,40699.55,40106.98,40378.71,3573.21984,104448
2022-04-17T00:00:00.0000000Z,2022-04-17T06:00:00.0000000Z,40378.7,40430,40122.05,40364.48,2484.49405,91185
2022-04-17T06:00:00.0000000Z,2022-04-17T12:00:00.0000000Z,40364.47,40529.79,40234.79,40464.77,2856.32484,104262
2022-04-17T12:00:00.0000000Z,2022-04-17T18:00:00.0000000Z,40464.77,40595.67,40050,40101.72,5459.34469,154262
2022-04-17T18:00:00.0000000Z,2022-04-18T00:00:00.0000000Z,40101.72,40459.52,39546.17,39678.12,9181.37101,240372
2022-04-18T00:00:00.0000000Z,2022-04-18T06:00:00.0000000Z,39678.11,39896.98,38536.51,38922.21,12640.38018,297676
2022-04-18T06:00:00.0000000Z,2022-04-18T12:00:00.0000000Z,38922.21,39138.49,38791.73,38998.54,7983.92905,194666
2022-04-18T12:00:00.0000000Z,2022-04-18T18:00:00.0000000Z,38998.54,40370.8,38998.54,40211.03,19295.45503,362241
2022-04-18T18:00:00.0000000Z,2022-04-19T00:00:00.0000000Z,40211.03,41116.73,40211.03,40801.13,14323.73149,303158
2022-04-19T00:00:00.0000000Z,2022-04-19T06:00:00.0000000Z,40801.13,41263.43,40601,40660.96,7117.20593,191507
2022-04-19T06:00:00.0000000Z,2022-04-19T12:00:00.0000000Z,40660.96,41026.89,40571,40687.3,6154.95123,176075
2022-04-19T12:00:00.0000000Z,2022-04-19T18:00:00.0000000Z,40687.3,41760,40662.26,41345.63,16723.79238,373866
2022-04-19T18:00:00.0000000Z,2022-04-20T00:00:00.0000000Z,41345.63,41547.65,41212.94,41493.18,5792.90889,193078
2022-04-20T00:00:00.0000000Z,2022-04-20T06:00:00.0000000Z,41493.19,41541.23,41229.96,41443.99,5680.64675,184694
2022-04-20T06:00:00.0000000Z,2022-04-20T12:00:00.0000000Z,41443.99,42199,41291.88,42090,11822.59312,285594
2022-04-20T12:00:00.0000000Z,2022-04-20T18:00:00.0000000Z,42090.01,42173.38,41037.11,41370.25,15601.4676,344046
2022-04-20T18:00:00.0000000Z,2022-04-21T00:00:00.0000000Z,41370.26,41645.09,40820,41358.19,7772.64294,249509
2022-04-21T00:00:00.0000000Z,2022-04-21T06:00:00.0000000Z,41358.19,41785.48,41320.47,41462.76,6592.28416,235466
2022-04-21T06:00:00.0000000Z,2022-04-21T12:00:00.0000000Z,41462.75,42690,41419.2,42440,15438.98054,363759
2022-04-21T12:00:00.0000000Z,2022-04-21T18:00:00.0000000Z,42440.01,42976,41487.58,41554,20087.2535,464663
2022-04-21T18:00:00.0000000Z,2022-04-22T00:00:00.0000000Z,41554,41670.21,39751,40480.01,17193.06047,451279
2022-04-22T00:00:00.0000000Z,2022-04-22T06:00:00.0000000Z,40480.01,40730.15,40232.63,40669.26,9611.08093,231079
2022-04-22T06:00:00.0000000Z,2022-04-22T12:00:00.0000000Z,40669.26,40795.06,40138.03,40585.54,10419.56245,237073
2022-04-22T12:00:00.0000000Z,2022-04-22T18:00:00.0000000Z,40585.54,40640,39177,39340.61,18721.02841,380607
2022-04-22T18:00:00.0000000Z,2022-04-23T00:00:00.0000000Z,39340.61,39835.23,39203.52,39709.18,7912.34781,194712
2022-04-23T00:00:00.0000000Z,2022-04-23T06:00:00.0000000Z,39709.19,39872.64,39285,39570,5581.80125,218754
2022-04-23T06:00:00.0000000Z,2022-04-23T12:00:00.0000000Z,39570,39687.77,39501.41,39602.93,4609.06869,180411
2022-04-23T12:00:00.0000000Z,2022-04-23T18:00:00.0000000Z,39602.93,39980,39535.22,39815.89,6087.2832,193032
2022-04-23T18:00:00.0000000Z,2022-04-24T00:00:00.0000000Z,39815.88,39948.27,39327.58,39441.6,4005.56728,131592
2022-04-24T00:00:00.0000000Z,2022-04-24T06:00:00.0000000Z,39441.61,39828,39414.18,39667.21,4810.30553,175644
2022-04-24T06:00:00.0000000Z,2022-04-24T12:00:00.0000000Z,39667.21,39810.02,39544.91,39609.11,3557.41074,172256
2022-04-24T12:00:00.0000000Z,2022-04-24T18:00:00.0000000Z,39609.11,39940,38929.62,39421.19,12831.2576,327647
2022-04-24T18:00:00.0000000Z,2022-04-25T00:00:00.0000000Z,39421.18,39807.94,39408.61,39450.13,5504.63799,192636
2022-04-25T00:00:00.0000000Z,2022-04-25T06:00:00.0000000Z,39450.12,39500.84,38674,38975.22,11158.95629,234788
2022-04-25T06:00:00.0000000Z,2022-04-25T12:00:00.0000000Z,38975.21,39057.97,38200,38832.29,16205.70916,344656
2022-04-25T12:00:00.0000000Z,2022-04-25T18:00:00.0000000Z,38832.29,39665.35,38578.6,39394.92,22053.7358,403782
2022-04-25T18:00:00.0000000Z,2022-04-26T00:00:00.0000000Z,39394.93,40616,39297.61,40426.08,13609.24584,297006
2022-04-26T00:00:00.0000000Z,2022-04-26T06:00:00.0000000Z,40426.08,40773.65,40374.23,40589.58,7784.53485,194840
2022-04-26T06:00:00.0000000Z,2022-04-26T12:00:00.0000000Z,40589.58,40797.31,40229.41,40467.03,9410.81107,238274
2022-04-26T12:00:00.0000000Z,2022-04-26T18:00:00.0000000Z,40467.03,40625,38000.18,38399.09,30569.24119,564508
2022-04-26T18:00:00.0000000Z,2022-04-27T00:00:00.0000000Z,38399.09,38577.77,37702.26,38112.65,18576.32687,377925
2022-04-27T00:00:00.0000000Z,2022-04-27T06:00:00.0000000Z,38112.64,38570.01,37881.31,38410.13,8235.70938,197302
2022-04-27T06:00:00.0000000Z,2022-04-27T12:00:00.0000000Z,38410.13,39221.65,38401.17,39017.19,14833.79361,302131
2022-04-27T12:00:00.0000000Z,2022-04-27T18:00:00.0000000Z,39017.19,39474.72,38435.95,39109.99,25167.39156,437456
2022-04-27T18:00:00.0000000Z,2022-04-28T00:00:00.0000000Z,39109.99,39399.99,38668.2,39235.72,8846.22817,295194
2022-04-28T00:00:00.0000000Z,2022-04-28T06:00:00.0000000Z,39235.72,39689.49,39152.96,39321.03,8095.23091,176179
2022-04-28T06:00:00.0000000Z,2022-04-28T12:00:00.0000000Z,39321.02,39882.38,39280.66,39679.31,8072.13156,183271
2022-04-28T12:00:00.0000000Z,2022-04-28T18:00:00.0000000Z,39679.31,40300,38881.43,40283.72,27508.02615,504050
2022-04-28T18:00:00.0000000Z,2022-04-29T00:00:00.0000000Z,40283.71,40372.63,39606.92,39742.07,10923.39473,241172
2022-04-29T00:00:00.0000000Z,2022-04-29T06:00:00.0000000Z,39742.06,39925.25,39286.01,39501.26,8365.20049,223878
2022-04-29T06:00:00.0000000Z,2022-04-29T12:00:00.0000000Z,39501.26,39634.12,38616.46,38749.54,11618.76838,294677
2022-04-29T12:00:00.0000000Z,2022-04-29T18:00:00.0000000Z,38749.54,39406.37,38435.42,38642.24,21017.98829,364576
2022-04-29T18:00:00.0000000Z,2022-04-30T00:00:00.0000000Z,38642.25,38673.27,38175,38596.11,10450.26853,217867
2022-04-30T00:00:00.0000000Z,2022-04-30T06:00:00.0000000Z,38596.11,38795.38,38493.52,38703.01,4993.75289,153148
2022-04-30T06:00:00.0000000Z,2022-04-30T12:00:00.0000000Z,38703.01,38746.15,38536.66,38580.01,5463.18482,231055
2022-04-30T12:00:00.0000000Z,2022-04-30T18:00:00.0000000Z,38580,38638.38,38156.04,38286.36,13395.23696,351751
2022-04-30T18:00:00.0000000Z,2022-05-01T00:00:00.0000000Z,38286.35,38499,37578.2,37630.8,11469.01522,281415
2022-05-01T00:00:00.0000000Z,2022-05-01T06:00:00.0000000Z,37630.8,38165.12,37386.38,38060.05,10576.45334,295072
2022-05-01T06:00:00.0000000Z,2022-05-01T12:00:00.0000000Z,38060.06,38149.92,37866.62,37942.78,5650.199,199759
2022-05-01T12:00:00.0000000Z,2022-05-01T18:00:00.0000000Z,37942.78,38675,37841.9,38382.47,9883.62777,290384
2022-05-01T18:00:00.0000000Z,2022-05-02T00:00:00.0000000Z,38382.47,38630,37686.26,38468.35,12701.96093,235942
2022-05-02T00:00:00.0000000Z,2022-05-02T06:00:00.0000000Z,38468.35,39122.77,38376.38,39008.71,9739.2609,179300
2022-05-02T06:00:00.0000000Z,2022-05-02T12:00:00.0000000Z,39008.71,39167.34,38482.41,38528.77,9020.1419,201761
2022-05-02T12:00:00.0000000Z,2022-05-02T18:00:00.0000000Z,38528.78,39155.47,38193.66,38370.56,23113.91817,427957
2022-05-02T18:00:00.0000000Z,2022-05-03T00:00:00.0000000Z,38370.56,38908.56,38052,38525.16,11327.60531,244875
2022-05-03T00:00:00.0000000Z,2022-05-03T06:00:00.0000000Z,38525.16,38625,38317.06,38526.52,6864.68061,201600
2022-05-03T06:00:00.0000000Z,2022-05-03T12:00:00.0000000Z,38526.53,38651.51,38261.16,38570.01,7458.49475,209809
2022-05-03T12:00:00.0000000Z,2022-05-03T18:00:00.0000000Z,38570.01,38607.09,38050,38052.01,12927.71683,354696
2022-05-03T18:00:00.0000000Z,2022-05-04T00:00:00.0000000Z,38052,38052.01,37517.8,37728.95,13051.0296,238782
2022-05-04T00:00:00.0000000Z,2022-05-04T06:00:00.0000000Z,37728.95,38136,37670,38091.4,5839.61301,130383
2022-05-04T06:00:00.0000000Z,2022-05-04T12:00:00.0000000Z,38091.4,39100,38082.85,39002.3,17954.04866,286682
2022-05-04T12:00:00.0000000Z,2022-05-04T18:00:00.0000000Z,39002.31,39475,38658.96,38985.3,16397.13689,395319
2022-05-04T18:00:00.0000000Z,2022-05-05T00:00:00.0000000Z,38985.31,40023.77,38590.97,39690,22383.8188,426463
2022-05-05T00:00:00.0000000Z,2022-05-05T06:00:00.0000000Z,39690,39845.51,39536.66,39602.65,7358.12069,250565
2022-05-05T06:00:00.0000000Z,2022-05-05T12:00:00.0000000Z,39602.65,39689.93,39407.17,39492.83,6553.45248,237121
2022-05-05T12:00:00.0000000Z,2022-05-05T18:00:00.0000000Z,39492.84,39545.66,36514.29,36816.56,47720.7573,946435
2022-05-05T18:00:00.0000000Z,2022-05-06T00:00:00.0000000Z,36816.55,36852.65,35571.9,36552.97,27086.2792,545415
2022-05-06T00:00:00.0000000Z,2022-05-06T06:00:00.0000000Z,36552.97,36675.63,36163.44,36501.45,8740.86478,226661
2022-05-06T06:00:00.0000000Z,2022-05-06T12:00:00.0000000Z,36501.46,36550,35587.1,35780.84,17399.91995,315203
2022-05-06T12:00:00.0000000Z,2022-05-06T18:00:00.0000000Z,35780.83,36436.2,35258,35896.43,34445.01629,492407
2022-05-06T18:00:00.0000000Z,2022-05-07T00:00:00.0000000Z,35896.42,36151.79,35834.03,36013.77,7852.00085,180247
2022-05-07T00:00:00.0000000Z,2022-05-07T06:00:00.0000000Z,36013.77,36077.98,35722.24,35898.95,5180.79615,137173
2022-05-07T06:00:00.0000000Z,2022-05-07T12:00:00.0000000Z,35898.96,36146.3,35790.02,36055.86,6765.75376,153767
2022-05-07T12:00:00.0000000Z,2022-05-07T18:00:00.0000000Z,36055.86,36085.5,35865.89,35886.31,5091.9823,132233
2022-05-07T18:00:00.0000000Z,2022-05-08T00:00:00.0000000Z,35886.31,35997.14,34785,35472.39,17235.10795,323137
2022-05-08T00:00:00.0000000Z,2022-05-08T06:00:00.0000000Z,35472.4,35514.22,34210,34449.15,25983.35097,430205
2022-05-08T06:00:00.0000000Z,2022-05-08T12:00:00.0000000Z,34449.14,34952.5,34449.14,34786.24,11374.85201,239711
2022-05-08T12:00:00.0000000Z,2022-05-08T18:00:00.0000000Z,34786.25,34843.01,33713.95,34068.7,21687.68997,366664
2022-05-08T18:00:00.0000000Z,2022-05-09T00:00:00.0000000Z,34068.7,34763.34,33821.5,34038.4,13399.75049,264871
2022-05-09T00:00:00.0000000Z,2022-05-09T06:00:00.0000000Z,34038.39,34243.15,33267.26,33510.6,26302.08368,377040
2022-05-09T06:00:00.0000000Z,2022-05-09T12:00:00.0000000Z,33510.6,33777,32650.39,33122.31,29660.20138,460823
2022-05-09T12:00:00.0000000Z,2022-05-09T18:00:00.0000000Z,33122.31,33424.21,31000,31268.1,67191.64035,872720
2022-05-09T18:00:00.0000000Z,2022-05-10T00:00:00.0000000Z,31268.1,31899.99,30033.33,30076.31,68723.00102,853955
2022-05-10T00:00:00.0000000Z,2022-05-10T06:00:00.0000000Z,30074.23,31983.86,29730.4,31827.87,57962.13057,789676
2022-05-10T06:00:00.0000000Z,2022-05-10T12:00:00.0000000Z,31827.87,32658.99,31240,31622.24,43351.23434,620726
2022-05-10T12:00:00.0000000Z,2022-05-10T18:00:00.0000000Z,31622.24,32383.8,30819.98,31682.51,40930.03319,628655
2022-05-10T18:00:00.0000000Z,2022-05-11T00:00:00.0000000Z,31683.41,31787.59,30147.78,31017.1,23174.58583,429981
2022-05-11T00:00:00.0000000Z,2022-05-11T06:00:00.0000000Z,31017.11,31888.85,30626.22,31438.77,24770.91373,442506
2022-05-11T06:00:00.0000000Z,2022-05-11T12:00:00.0000000Z,31438.77,32162.59,30200,31533.15,47153.9887,747402
2022-05-11T12:00:00.0000000Z,2022-05-11T18:00:00.0000000Z,31533.14,32000,29039.54,29924.38,94762.35814,1477514
2022-05-11T18:00:00.0000000Z,2022-05-12T00:00:00.0000000Z,29924.38,30266.1,27785,29103.94,40376.47871,891848
2022-05-12T00:00:00.0000000Z,2022-05-12T06:00:00.0000000Z,29103.94,30243,26700,27128.94,67113.4084,1148157
2022-05-12T06:00:00.0000000Z,2022-05-12T12:00:00.0000000Z,27128.93,29294,26750,28472.98,68180.13723,1424989
2022-05-12T12:00:00.0000000Z,2022-05-12T18:00:00.0000000Z,28472.98,29967.03,27902.95,28648.87,48330.88501,933386
2022-05-12T18:00:00.0000000Z,2022-05-13T00:00:00.0000000Z,28648.86,29300,28001,29029.75,20882.8325,444701
2022-05-13T00:00:00.0000000Z,2022-05-13T06:00:00.0000000Z,29029.74,31083.37,28751.67,30532.64,32634.44647,611786
2022-05-13T06:00:00.0000000Z,2022-05-13T12:00:00.0000000Z,30531.19,30767.38,30154.24,30668.08,20656.91771,470768
2022-05-13T12:00:00.0000000Z,2022-05-13T18:00:00.0000000Z,30668.07,31033,29561,29599.65,29105.49731,647715
2022-05-13T18:00:00.0000000Z,2022-05-14T00:00:00.0000000Z,29599.65,30250,29200,29287.05,15445.87584,320560
2022-05-14T00:00:00.0000000Z,2022-05-14T06:00:00.0000000Z,29287.05,29824.69,29200,29451.96,10678.12276,277003
2022-05-14T06:00:00.0000000Z,2022-05-14T12:00:00.0000000Z,29451.95,29611.7,28830,29074.24,12439.39929,326879
2022-05-14T12:00:00.0000000Z,2022-05-14T18:00:00.0000000Z,29074.24,29694.15,28630,29613.1,15143.0263,349070
2022-05-14T18:00:00.0000000Z,2022-05-15T00:00:00.0000000Z,29613.09,30343.27,29285.19,30086.74,12835.33028,251674
2022-05-15T00:00:00.0000000Z,2022-05-15T06:00:00.0000000Z,30086.74,30273.21,29480,29802.34,8282.61091,175206
2022-05-15T06:00:00.0000000Z,2022-05-15T12:00:00.0000000Z,29802.33,30327.68,29547.48,30241.46,9889.12316,218505
2022-05-15T12:00:00.0000000Z,2022-05-15T18:00:00.0000000Z,30241.46,30561.37,29782.01,29990,12088.29973,271263
2022-05-15T18:00:00.0000000Z,2022-05-16T00:00:00.0000000Z,29990.01,31460,29936.49,31328.89,16015.63532,351795
2022-05-16T00:00:00.0000000Z,2022-05-16T06:00:00.0000000Z,31328.89,31328.9,30132.86,30291.11,12994.864,270196
2022-05-16T06:00:00.0000000Z,2022-05-16T12:00:00.0000000Z,30291.12,30291.12,29258,29950.95,21874.05605,455042
2022-05-16T12:00:00.0000000Z,2022-05-16T18:00:00.0000000Z,29950.95,30252.77,29087.04,29727.47,25858.67965,559445
2022-05-16T18:00:00.0000000Z,2022-05-17T00:00:00.0000000Z,29727.47,30259.78,29543.27,29874.01,12354.59688,277271
2022-05-17T00:00:00.0000000Z,2022-05-17T06:00:00.0000000Z,29874.01,30530,29780.97,30466.17,10086.4334,228784
