time_period_start,time_period_end,price_open,price_high,price_low,price_close,volume_traded,trades_count
2018-07-09T12:00:00.0000000Z,2018-07-09T18:00:00.0000000Z,6718.02,6745,6660,6695.01,6683.988322,39428
2018-07-09T18:00:00.0000000Z,2018-07-10T00:00:00.0000000Z,6695.99,6802.06,6612.24,6662.12,7858.149151,46062
2018-07-10T00:00:00.0000000Z,2018-07-10T06:00:00.0000000Z,6662.78,6681,6606.11,6618.13,7254.21898,37012
2018-07-10T06:00:00.0000000Z,2018-07-10T12:00:00.0000000Z,6618.13,6618.13,6327,6365.06,14214.25993,66507
2018-07-10T12:00:00.0000000Z,2018-07-10T18:00:00.0000000Z,6365.06,6413.97,6325.99,6365.41,10445.61299,51202
2018-07-10T18:00:00.0000000Z,2018-07-11T00:00:00.0000000Z,6365.41,6404.77,6263,6296.91,6646.580799,35192
2018-07-11T00:00:00.0000000Z,2018-07-11T06:00:00.0000000Z,6296.91,6400,6278.99,6341.92,17774.61175,83922
2018-07-11T06:00:00.0000000Z,2018-07-11T12:00:00.0000000Z,6341.92,6406,6280,6374.97,16348.68218,90138
2018-07-11T12:00:00.0000000Z,2018-07-11T18:00:00.0000000Z,6374.94,6391.91,6322.09,6347.07,12502.27823,74688
2018-07-11T18:00:00.0000000Z,2018-07-12T00:00:00.0000000Z,6347.06,6381.08,6282.83,6378.07,10805.4248,54990
2018-07-12T00:00:00.0000000Z,2018-07-12T06:00:00.0000000Z,6378.07,6380.28,6300.18,6328.97,5444.02633,25654
2018-07-12T06:00:00.0000000Z,2018-07-12T12:00:00.0000000Z,6327.99,6329.99,6135,6165.76,12298.24648,55915
2018-07-12T12:00:00.0000000Z,2018-07-12T18:00:00.0000000Z,6165.76,6198.36,6152,6177.5,6102.055885,31763
2018-07-12T18:00:00.0000000Z,2018-07-13T00:00:00.0000000Z,6176.54,6274.44,6070,6250.57,7462.334655,37653
2018-07-13T00:00:00.0000000Z,2018-07-13T06:00:00.0000000Z,6251.4,6350,6216.02,6244.99,6331.67117,33188
2018-07-13T06:00:00.0000000Z,2018-07-13T12:00:00.0000000Z,6244.99,6260,6211.58,6247.62,6482.58396,31846
2018-07-13T12:00:00.0000000Z,2018-07-13T18:00:00.0000000Z,6250.55,6295,6232.06,6274.31,4504.459387,28913
2018-07-13T18:00:00.0000000Z,2018-07-14T00:00:00.0000000Z,6274.31,6347.38,6110,6214.57,9056.610769,50810
2018-07-14T00:00:00.0000000Z,2018-07-14T06:00:00.0000000Z,6214.57,6280,6191.78,6220.69,3077.306369,22272
2018-07-14T06:00:00.0000000Z,2018-07-14T12:00:00.0000000Z,6222.83,6245,6178,6237.01,4797.489536,27560
2018-07-14T12:00:00.0000000Z,2018-07-14T18:00:00.0000000Z,6237.01,6274.41,6220,6263.86,4103.2979,23464
2018-07-14T18:00:00.0000000Z,2018-07-15T00:00:00.0000000Z,6264.92,6335,6205,6251.99,5804.978194,34756
2018-07-15T00:00:00.0000000Z,2018-07-15T06:00:00.0000000Z,6250.9,6293.15,6225.4,6287.82,4614.311736,23444
2018-07-15T06:00:00.0000000Z,2018-07-15T12:00:00.0000000Z,6288.91,6395,6264.86,6355.51,6902.725928,34346
2018-07-15T12:00:00.0000000Z,2018-07-15T18:00:00.0000000Z,6355.97,6395,6329,6375,6577.52847,33239
2018-07-15T18:00:00.0000000Z,2018-07-16T00:00:00.0000000Z,6375,6388,6340,6353.01,4884.645374,23968
2018-07-16T00:00:00.0000000Z,2018-07-16T06:00:00.0000000Z,6354.15,6383.85,6330.4,6367.09,5831.557471,29026
2018-07-16T06:00:00.0000000Z,2018-07-16T12:00:00.0000000Z,6366,6670,6362.02,6635.57,12231.81954,70914
2018-07-16T12:00:00.0000000Z,2018-07-16T18:00:00.0000000Z,6631.12,6714.96,6579.99,6671,11559.98993,60440
2018-07-16T18:00:00.0000000Z,2018-07-17T00:00:00.0000000Z,6671,6747.3,6635.58,6723.35,6581.510133,41353
2018-07-17T00:00:00.0000000Z,2018-07-17T06:00:00.0000000Z,6723.33,6754.99,6671.01,6688.91,8525.068624,40555
2018-07-17T06:00:00.0000000Z,2018-07-17T12:00:00.0000000Z,6687.76,6734.99,6652.04,6675.76,8036.623122,40941
2018-07-17T12:00:00.0000000Z,2018-07-17T18:00:00.0000000Z,6675.76,7270.53,6667.72,7180.95,15743.61412,85621
2018-07-17T18:00:00.0000000Z,2018-07-18T00:00:00.0000000Z,7185.99,7468.99,7175.57,7317.44,19800.11759,109061
2018-07-18T00:00:00.0000000Z,2018-07-18T06:00:00.0000000Z,7317.44,7550,7309.64,7455,14042.75134,76537
2018-07-18T06:00:00.0000000Z,2018-07-18T12:00:00.0000000Z,7453.45,7477.91,7310.48,7419,11244.4527,63546
2018-07-18T12:00:00.0000000Z,2018-07-18T18:00:00.0000000Z,7418.02,7531.3,7360.4,7505,14249.01239,79201
2018-07-18T18:00:00.0000000Z,2018-07-19T00:00:00.0000000Z,7505,7588.08,7225.38,7381.9,19951.42702,108665
2018-07-19T00:00:00.0000000Z,2018-07-19T06:00:00.0000000Z,7381.88,7381.9,7270,7330.74,15275.77226,97180
2018-07-19T06:00:00.0000000Z,2018-07-19T12:00:00.0000000Z,7334.58,7440.48,7291.37,7414.49,18338.87474,107026
2018-07-19T12:00:00.0000000Z,2018-07-19T18:00:00.0000000Z,7419.65,7521.86,7352,7421.88,29378.10149,152078
2018-07-19T18:00:00.0000000Z,2018-07-20T00:00:00.0000000Z,7422.28,7576.28,7404,7466.21,19443.76438,114910
2018-07-20T00:00:00.0000000Z,2018-07-20T06:00:00.0000000Z,7468.86,7479.82,7367,7417.31,7869.610876,50240
2018-07-20T06:00:00.0000000Z,2018-07-20T12:00:00.0000000Z,7419.68,7517.86,7336.66,7504.65,10623.65093,61053
2018-07-20T12:00:00.0000000Z,2018-07-20T18:00:00.0000000Z,7504,7700,7273.12,7328.66,17619.19138,87054
2018-07-20T18:00:00.0000000Z,2018-07-21T00:00:00.0000000Z,7328.66,7390,7273,7337.53,10027.86026,53044
2018-07-21T00:00:00.0000000Z,2018-07-21T06:00:00.0000000Z,7337.47,7338.19,7211,7328.99,9266.782019,47793
2018-07-21T06:00:00.0000000Z,2018-07-21T12:00:00.0000000Z,7328.94,7359.63,7288.22,7314.19,6006.539767,35541
2018-07-21T12:00:00.0000000Z,2018-07-21T18:00:00.0000000Z,7314.18,7433.73,7297.44,7414.49,7809.104107,46894
2018-07-21T18:00:00.0000000Z,2018-07-22T00:00:00.0000000Z,7412.75,7458.47,7390.13,7398.78,5804.064398,34673
2018-07-22T00:00:00.0000000Z,2018-07-22T06:00:00.0000000Z,7399.25,7487.49,7339,7412.43,6380.519942,30471
2018-07-22T06:00:00.0000000Z,2018-07-22T12:00:00.0000000Z,7413.69,7469.99,7370.1,7445.02,6212.235796,27228
2018-07-22T12:00:00.0000000Z,2018-07-22T18:00:00.0000000Z,7446,7555,7429.92,7502,8698.293594,43785
2018-07-22T18:00:00.0000000Z,2018-07-23T00:00:00.0000000Z,7505.7,7582.4,7335.5,7394.79,7033.132001,33550
2018-07-23T00:00:00.0000000Z,2018-07-23T06:00:00.0000000Z,7394.78,7710,7375,7654.39,9091.622939,43180
2018-07-23T06:00:00.0000000Z,2018-07-23T12:00:00.0000000Z,7651.83,7790,7648,7695,11633.50242,61033
2018-07-23T12:00:00.0000000Z,2018-07-23T18:00:00.0000000Z,7695,7758,7671,7734.92,8534.251875,50063
2018-07-23T18:00:00.0000000Z,2018-07-24T00:00:00.0000000Z,7734.91,7833,7638.8,7721.01,10738.33281,58795
2018-07-24T00:00:00.0000000Z,2018-07-24T06:00:00.0000000Z,7721.65,8043.23,7696,7985.99,14922.74623,79862
2018-07-24T06:00:00.0000000Z,2018-07-24T12:00:00.0000000Z,7982.76,8280,7940.2,8257.99,14294.16674,83229
2018-07-24T12:00:00.0000000Z,2018-07-24T18:00:00.0000000Z,8257.98,8371.93,8120.01,8242.86,19408.46181,99255
2018-07-24T18:00:00.0000000Z,2018-07-25T00:00:00.0000000Z,8244.8,8486,8185,8397.24,11495.37623,63980
2018-07-25T00:00:00.0000000Z,2018-07-25T06:00:00.0000000Z,8397.24,8491.77,8293,8434.5,11754.13474,73389
2018-07-25T06:00:00.0000000Z,2018-07-25T12:00:00.0000000Z,8434.99,8439.9,8137.01,8179.1,13008.98205,76415
2018-07-25T12:00:00.0000000Z,2018-07-25T18:00:00.0000000Z,8184.6,8229.58,8050,8126.49,12799.31713,68263
2018-07-25T18:00:00.0000000Z,2018-07-26T00:00:00.0000000Z,8128.7,8337.6,8071.94,8175.64,10695.21521,59868
2018-07-26T00:00:00.0000000Z,2018-07-26T06:00:00.0000000Z,8175.63,8264.73,8169.26,8196.36,7507.920057,42602
2018-07-26T06:00:00.0000000Z,2018-07-26T12:00:00.0000000Z,8196.37,8315.69,8193.03,8251.9,8492.097146,51382
2018-07-26T12:00:00.0000000Z,2018-07-26T18:00:00.0000000Z,8255.29,8260,8180,8219.31,7135.507474,43574
2018-07-26T18:00:00.0000000Z,2018-07-27T00:00:00.0000000Z,8219.31,8299.08,7850.06,7920,20087.95701,98123
2018-07-27T00:00:00.0000000Z,2018-07-27T06:00:00.0000000Z,7920,7963.94,7861.04,7927.84,9175.68857,45128
2018-07-27T06:00:00.0000000Z,2018-07-27T12:00:00.0000000Z,7927.83,8003.81,7885.77,7938.07,8176.602114,45474
2018-07-27T12:00:00.0000000Z,2018-07-27T18:00:00.0000000Z,7934.69,8244.43,7805,8177.86,16931.00286,88621
2018-07-27T18:00:00.0000000Z,2018-07-28T00:00:00.0000000Z,8177.93,8285,8128,8188.57,9387.712351,48174
2018-07-28T00:00:00.0000000Z,2018-07-28T06:00:00.0000000Z,8188.57,8235.33,8140.09,8180.01,5977.912329,34492
2018-07-28T06:00:00.0000000Z,2018-07-28T12:00:00.0000000Z,8181.68,8225.01,8145,8184.73,5729.63798,33820
2018-07-28T12:00:00.0000000Z,2018-07-28T18:00:00.0000000Z,8184.69,8218,8067,8183.07,8971.64795,47794
2018-07-28T18:00:00.0000000Z,2018-07-29T00:00:00.0000000Z,8184,8246.54,8150,8225.04,5529.182091,28004
2018-07-29T00:00:00.0000000Z,2018-07-29T06:00:00.0000000Z,8225.04,8294.51,8180,8210.07,7177.453909,38908
2018-07-29T06:00:00.0000000Z,2018-07-29T12:00:00.0000000Z,8212.1,8219.23,8115,8167.88,5736.333882,34338
2018-07-29T12:00:00.0000000Z,2018-07-29T18:00:00.0000000Z,8167.84,8242.42,8152,8196.9,7147.769261,39158
2018-07-29T18:00:00.0000000Z,2018-07-30T00:00:00.0000000Z,8196.9,8278.78,8170.72,8211,5469.669133,31927
2018-07-30T00:00:00.0000000Z,2018-07-30T06:00:00.0000000Z,8210.99,8273,8070,8188.78,8388.469731,44187
2018-07-30T06:00:00.0000000Z,2018-07-30T12:00:00.0000000Z,8188.39,8192.08,8125,8155,5747.439232,34687
2018-07-30T12:00:00.0000000Z,2018-07-30T18:00:00.0000000Z,8155.04,8211.74,7885,7910.56,12590.72716,65723
2018-07-30T18:00:00.0000000Z,2018-07-31T00:00:00.0000000Z,7910.56,8200,7866,8173.92,12965.78042,62314
2018-07-31T00:00:00.0000000Z,2018-07-31T06:00:00.0000000Z,8171.4,8180,8088.14,8138.86,5649.086026,33147
2018-07-31T06:00:00.0000000Z,2018-07-31T12:00:00.0000000Z,8144.99,8155.97,7927,7980,11217.51596,60255
2018-07-31T12:00:00.0000000Z,2018-07-31T18:00:00.0000000Z,7980.01,7981.45,7656.74,7727.25,20757.10612,95514
2018-07-31T18:00:00.0000000Z,2018-08-01T00:00:00.0000000Z,7726.09,7779,7633,7730.93,10673.20748,50216
2018-08-01T00:00:00.0000000Z,2018-08-01T06:00:00.0000000Z,7735.67,7750,7464.81,7528.94,13392.90566,65471
2018-08-01T06:00:00.0000000Z,2018-08-01T12:00:00.0000000Z,7527.02,7660.95,7515.58,7566.17,10105.06483,47752
2018-08-01T12:00:00.0000000Z,2018-08-01T18:00:00.0000000Z,7569.78,7637,7530,7539.37,8357.530994,41493
2018-08-01T18:00:00.0000000Z,2018-08-02T00:00:00.0000000Z,7539.99,7636.69,7430,7604.58,10726.81144,53292
2018-08-02T00:00:00.0000000Z,2018-08-02T06:00:00.0000000Z,7600.08,7709.46,7597.5,7656.96,9936.89383,39725
2018-08-02T06:00:00.0000000Z,2018-08-02T12:00:00.0000000Z,7656.96,7699,7544.13,7560.05,8437.877813,44467
2018-08-02T12:00:00.0000000Z,2018-08-02T18:00:00.0000000Z,7562.42,7592.59,7455.72,7506.04,9920.376978,47167
2018-08-02T18:00:00.0000000Z,2018-08-03T00:00:00.0000000Z,7505.02,7575,7477,7525.71,7931.058431,36839
2018-08-03T00:00:00.0000000Z,2018-08-03T06:00:00.0000000Z,7525.71,7528.91,7282.44,7325,11604.42243,63808
2018-08-03T06:00:00.0000000Z,2018-08-03T12:00:00.0000000Z,7325,7425.9,7307.1,7359.94,9643.162359,47099
2018-08-03T12:00:00.0000000Z,2018-08-03T18:00:00.0000000Z,7359.93,7540,7341.41,7528,12250.62381,57578
2018-08-03T18:00:00.0000000Z,2018-08-04T00:00:00.0000000Z,7528,7531.13,7358,7418.78,10851.11898,56735
2018-08-04T00:00:00.0000000Z,2018-08-04T06:00:00.0000000Z,7412.27,7494.81,7386.46,7440,6045.105232,39046
2018-08-04T06:00:00.0000000Z,2018-08-04T12:00:00.0000000Z,7440.12,7482.65,7375.26,7398.57,7881.973398,41040
2018-08-04T12:00:00.0000000Z,2018-08-04T18:00:00.0000000Z,7397.22,7400,6926,6987,18814.57877,92123
2018-08-04T18:00:00.0000000Z,2018-08-05T00:00:00.0000000Z,6986,7049.37,6960,7009.84,3546.76861,27126
2018-08-05T00:00:00.0000000Z,2018-08-05T06:00:00.0000000Z,7009.84,7030.65,6884,6986.02,8347.495491,38534
2018-08-05T06:00:00.0000000Z,2018-08-05T12:00:00.0000000Z,6986.02,7089.87,6932,7025.24,7757.263219,35873
2018-08-05T12:00:00.0000000Z,2018-08-05T18:00:00.0000000Z,7025.91,7069.98,6882.29,6983.04,9912.455319,43563
2018-08-05T18:00:00.0000000Z,2018-08-06T00:00:00.0000000Z,6985.23,7079.79,6965.78,7024.19,6877.635753,30688
2018-08-06T00:00:00.0000000Z,2018-08-06T06:00:00.0000000Z,7024.19,7160,7021.51,7088.16,9010.749749,41363
2018-08-06T06:00:00.0000000Z,2018-08-06T12:00:00.0000000Z,7089.01,7114.14,6913.37,6980,8161.558386,47147
2018-08-06T12:00:00.0000000Z,2018-08-06T18:00:00.0000000Z,6979.62,6989,6861.06,6925.42,7342.297437,44651
2018-08-06T18:00:00.0000000Z,2018-08-07T00:00:00.0000000Z,6925.42,6952.59,6821,6934.82,8245.586071,44217
2018-08-07T00:00:00.0000000Z,2018-08-07T06:00:00.0000000Z,6935,6990.53,6902.19,6935.09,6643.008642,37338
2018-08-07T06:00:00.0000000Z,2018-08-07T12:00:00.0000000Z,6935.09,7120,6920.97,7087.99,9704.856993,53521
2018-08-07T12:00:00.0000000Z,2018-08-07T18:00:00.0000000Z,7087.52,7150.46,7048.57,7116.41,10473.19037,54684
2018-08-07T18:00:00.0000000Z,2018-08-08T00:00:00.0000000Z,7113.01,7119.01,6670,6720.06,18617.4175,101659
2018-08-08T00:00:00.0000000Z,2018-08-08T06:00:00.0000000Z,6720.63,6721.54,6392.62,6536.32,16546.36118,87878
2018-08-08T06:00:00.0000000Z,2018-08-08T12:00:00.0000000Z,6536.32,6560.61,6430,6512.69,11211.11387,56232
2018-08-08T12:00:00.0000000Z,2018-08-08T18:00:00.0000000Z,6512.67,6520.86,6188,6235.48,16831.2494,88499
2018-08-08T18:00:00.0000000Z,2018-08-09T00:00:00.0000000Z,6235.5,6356,6123,6285,14961.81187,72994
2018-08-09T00:00:00.0000000Z,2018-08-09T06:00:00.0000000Z,6283.27,6388,6265,6344.73,9660.301314,46803
2018-08-09T06:00:00.0000000Z,2018-08-09T12:00:00.0000000Z,6344.71,6366.99,6268,6310.83,9162.693531,42719
2018-08-09T12:00:00.0000000Z,2018-08-09T18:00:00.0000000Z,6315.81,6550,6178.6,6470.87,19298.7771,95423
2018-08-09T18:00:00.0000000Z,2018-08-10T00:00:00.0000000Z,6470.87,6622.81,6450,6529.79,13819.41317,63628
2018-08-10T00:00:00.0000000Z,2018-08-10T06:00:00.0000000Z,6529.79,6575.88,6352,6427.78,12185.57525,56664
2018-08-10T06:00:00.0000000Z,2018-08-10T12:00:00.0000000Z,6426.17,6476.19,6299.82,6328.51,11025.11572,58415
2018-08-10T12:00:00.0000000Z,2018-08-10T18:00:00.0000000Z,6328,6527.39,6310,6418.35,14471.9589,71722
2018-08-10T18:00:00.0000000Z,2018-08-11T00:00:00.0000000Z,6418.35,6423.28,6026.39,6144.01,21352.32504,102860
2018-08-11T00:00:00.0000000Z,2018-08-11T06:00:00.0000000Z,6148.13,6177,5971,6096.14,13181.3274,62062
2018-08-11T06:00:00.0000000Z,2018-08-11T12:00:00.0000000Z,6099.41,6170,6046.53,6103.66,10439.12647,51459
2018-08-11T12:00:00.0000000Z,2018-08-11T18:00:00.0000000Z,6103.66,6488,6059.7,6439,16451.24164,79289
2018-08-11T18:00:00.0000000Z,2018-08-12T00:00:00.0000000Z,6438.28,6454.04,6210.2,6232.35,7061.723047,43363
2018-08-12T00:00:00.0000000Z,2018-08-12T06:00:00.0000000Z,6222.55,6370,6130,6340.38,5984.976943,32612
2018-08-12T06:00:00.0000000Z,2018-08-12T12:00:00.0000000Z,6340.38,6374.29,6266,6349.21,8075.349085,38539
2018-08-12T12:00:00.0000000Z,2018-08-12T18:00:00.0000000Z,6349.21,6370.2,6188,6295.94,11670.52404,59070
2018-08-12T18:00:00.0000000Z,2018-08-13T00:00:00.0000000Z,6296.97,6472.3,6211.13,6308.33,12836.92065,60178
2018-08-13T00:00:00.0000000Z,2018-08-13T06:00:00.0000000Z,6308.56,6377,6295.36,6328.47,9010.087052,38329
2018-08-13T06:00:00.0000000Z,2018-08-13T12:00:00.0000000Z,6327.01,6545,6319.3,6441.34,14677.04187,59176
2018-08-13T12:00:00.0000000Z,2018-08-13T18:00:00.0000000Z,6441.35,6480,6145.04,6226.02,18710.70441,87943
2018-08-13T18:00:00.0000000Z,2018-08-14T00:00:00.0000000Z,6226.02,6297,6186.84,6246.35,11497.99545,54154
2018-08-14T00:00:00.0000000Z,2018-08-14T06:00:00.0000000Z,6248.25,6250.33,5880,5962.72,21414.19155,104837
2018-08-14T06:00:00.0000000Z,2018-08-14T12:00:00.0000000Z,5966,6071.57,5933,6002,10326.16423,50104
2018-08-14T12:00:00.0000000Z,2018-08-14T18:00:00.0000000Z,6000.98,6164.52,5977.5,6022.83,10936.56853,55086
2018-08-14T18:00:00.0000000Z,2018-08-15T00:00:00.0000000Z,6026,6219.44,6015,6188.08,7509.820777,41977
2018-08-15T00:00:00.0000000Z,2018-08-15T06:00:00.0000000Z,6188.08,6374.28,6172.11,6292.05,13206.86604,71988
2018-08-15T06:00:00.0000000Z,2018-08-15T12:00:00.0000000Z,6292.05,6451.32,6266,6351.69,17095.04787,78754
2018-08-15T12:00:00.0000000Z,2018-08-15T18:00:00.0000000Z,6350.54,6609,6320,6562.77,18739.41449,90098
2018-08-15T18:00:00.0000000Z,2018-08-16T00:00:00.0000000Z,6562.77,6588.07,6222.22,6267.16,19764.75169,88566
2018-08-16T00:00:00.0000000Z,2018-08-16T06:00:00.0000000Z,6265.27,6339.16,6205.6,6282.53,11963.60576,55226
2018-08-16T06:00:00.0000000Z,2018-08-16T12:00:00.0000000Z,6285.93,6480,6267,6434.65,14544.65942,63289
2018-08-16T12:00:00.0000000Z,2018-08-16T18:00:00.0000000Z,6434.82,6476.01,6277,6409.12,14324.76021,64297
2018-08-16T18:00:00.0000000Z,2018-08-17T00:00:00.0000000Z,6409.12,6442.99,6228,6311.75,7682.229232,46130
2018-08-17T00:00:00.0000000Z,2018-08-17T06:00:00.0000000Z,6316,6525.15,6285.4,6434.52,12066.80813,66309
2018-08-17T06:00:00.0000000Z,2018-08-17T12:00:00.0000000Z,6434.52,6555.03,6384.41,6460.83,15988.18155,77388
2018-08-17T12:00:00.0000000Z,2018-08-17T18:00:00.0000000Z,6463.42,6562.72,6426.2,6508.01,16291.90858,81245
2018-08-17T18:00:00.0000000Z,2018-08-18T00:00:00.0000000Z,6508.01,6585,6450.5,6584.49,13504.71254,71788
2018-08-18T00:00:00.0000000Z,2018-08-18T06:00:00.0000000Z,6579.04,6620,6461,6518.23,12931.08031,69759
2018-08-18T06:00:00.0000000Z,2018-08-18T12:00:00.0000000Z,6514.32,6533,6444,6502.72,13078.94452,62889
2018-08-18T12:00:00.0000000Z,2018-08-18T18:00:00.0000000Z,6502.71,6515.5,6288,6335.82,16737.39384,88560
2018-08-18T18:00:00.0000000Z,2018-08-19T00:00:00.0000000Z,6335.88,6437,6317.61,6387.96,10994.90351,54913
2018-08-19T00:00:00.0000000Z,2018-08-19T06:00:00.0000000Z,6387.96,6393.5,6300,6370.95,10989.66439,38808
2018-08-19T06:00:00.0000000Z,2018-08-19T12:00:00.0000000Z,6372.23,6450.12,6341,6429.41,9726.275676,41508
2018-08-19T12:00:00.0000000Z,2018-08-19T18:00:00.0000000Z,6429.41,6469.32,6329,6356.19,12465.69087,57170
2018-08-19T18:00:00.0000000Z,2018-08-20T00:00:00.0000000Z,6354.6,6541,6337.04,6477.53,12009.21706,53272
2018-08-20T00:00:00.0000000Z,2018-08-20T06:00:00.0000000Z,6477.53,6530,6438,6470.79,10555.60477,51041
2018-08-20T06:00:00.0000000Z,2018-08-20T12:00:00.0000000Z,6467.11,6483,6378,6444.8,11547.76801,56590
2018-08-20T12:00:00.0000000Z,2018-08-20T18:00:00.0000000Z,6447.62,6500,6385.3,6468.21,12469.24127,54617
2018-08-20T18:00:00.0000000Z,2018-08-21T00:00:00.0000000Z,6470.2,6479,6220,6254.84,14862.94122,74807
2018-08-21T00:00:00.0000000Z,2018-08-21T06:00:00.0000000Z,6251,6341.99,6235.08,6318.02,12546.1273,48369
2018-08-21T06:00:00.0000000Z,2018-08-21T12:00:00.0000000Z,6318.02,6490,6318,6431.12,14349.88824,57741
2018-08-21T12:00:00.0000000Z,2018-08-21T18:00:00.0000000Z,6431.13,6458.55,6365,6417.49,10055.48664,45421
2018-08-21T18:00:00.0000000Z,2018-08-22T00:00:00.0000000Z,6417.49,6500,6400,6480,4618.445233,29047
2018-08-22T00:00:00.0000000Z,2018-08-22T06:00:00.0000000Z,6479.98,6882.54,6436,6678,27611.14163,107919
2018-08-22T06:00:00.0000000Z,2018-08-22T12:00:00.0000000Z,6680,6707.4,6627.01,6670.01,12452.40921,52585
2018-08-22T12:00:00.0000000Z,2018-08-22T18:00:00.0000000Z,6671.93,6689,6384.3,6445.5,16542.23935,77481
2018-08-22T18:00:00.0000000Z,2018-08-23T00:00:00.0000000Z,6445.23,6475.51,6251.2,6360.89,21303.60118,88577
2018-08-23T00:00:00.0000000Z,2018-08-23T06:00:00.0000000Z,6362.57,6451,6342.28,6430.56,10535.67686,45262
2018-08-23T06:00:00.0000000Z,2018-08-23T12:00:00.0000000Z,6430.56,6449,6389.35,6406.61,7986.029151,35612
2018-08-23T12:00:00.0000000Z,2018-08-23T18:00:00.0000000Z,6406.61,6494.26,6390.02,6458.67,10013.80868,49742
2018-08-23T18:00:00.0000000Z,2018-08-24T00:00:00.0000000Z,6457.32,6576.99,6360,6525.01,11822.65213,57021
2018-08-24T00:00:00.0000000Z,2018-08-24T06:00:00.0000000Z,6525,6538.06,6470,6523.04,4521.987495,25824
2018-08-24T06:00:00.0000000Z,2018-08-24T12:00:00.0000000Z,6522.21,6573,6502.08,6531.5,8531.021901,40643
2018-08-24T12:00:00.0000000Z,2018-08-24T18:00:00.0000000Z,6537.04,6630,6440.5,6583.95,13164.26482,57159
2018-08-24T18:00:00.0000000Z,2018-08-25T00:00:00.0000000Z,6583.09,6725,6577,6681.64,12088.40111,56541
2018-08-25T00:00:00.0000000Z,2018-08-25T06:00:00.0000000Z,6686.98,6789,6674.2,6721.11,7237.067533,38662
2018-08-25T06:00:00.0000000Z,2018-08-25T12:00:00.0000000Z,6723,6726.52,6650.61,6703.46,4220.224714,27310
2018-08-25T12:00:00.0000000Z,2018-08-25T18:00:00.0000000Z,6701.01,6757.31,6663.03,6724.06,4954.771024,33135
2018-08-25T18:00:00.0000000Z,2018-08-26T00:00:00.0000000Z,6724.99,6770,6686.56,6733.64,2808.442658,23376
2018-08-26T00:00:00.0000000Z,2018-08-26T06:00:00.0000000Z,6733.64,6775.27,6577,6588.65,6733.848078,39153
2018-08-26T06:00:00.0000000Z,2018-08-26T12:00:00.0000000Z,6588.65,6720,6568,6698.76,5403.558677,31362
2018-08-26T12:00:00.0000000Z,2018-08-26T18:00:00.0000000Z,6697.01,6743.27,6627.16,6653.99,5052.526744,36524
2018-08-26T18:00:00.0000000Z,2018-08-27T00:00:00.0000000Z,6653.99,6725,6644.96,6700,2917.363709,23730
2018-08-27T00:00:00.0000000Z,2018-08-27T06:00:00.0000000Z,6700,6737.78,6646.5,6716.09,6721.564094,40163
2018-08-27T06:00:00.0000000Z,2018-08-27T12:00:00.0000000Z,6716.08,6733.49,6685,6713.01,8273.689003,45346
2018-08-27T12:00:00.0000000Z,2018-08-27T18:00:00.0000000Z,6713.01,6768.28,6680,6742.01,11435.24311,55036
2018-08-27T18:00:00.0000000Z,2018-08-28T00:00:00.0000000Z,6742,6940.51,6710.2,6908.64,11316.58254,64896
2018-08-28T00:00:00.0000000Z,2018-08-28T06:00:00.0000000Z,6907.26,6943.1,6860,6906.61,11348.61185,55431
2018-08-28T06:00:00.0000000Z,2018-08-28T12:00:00.0000000Z,6906.61,7050,6904.01,7030,12077.59292,59184
2018-08-28T12:00:00.0000000Z,2018-08-28T18:00:00.0000000Z,7030,7091,6966,7049.92,14012.58258,72013
2018-08-28T18:00:00.0000000Z,2018-08-29T00:00:00.0000000Z,7048.31,7135,7025,7076.11,10914.12982,65405
2018-08-29T00:00:00.0000000Z,2018-08-29T06:00:00.0000000Z,7077,7089.99,7006.05,7060.01,8515.559073,48505
2018-08-29T06:00:00.0000000Z,2018-08-29T12:00:00.0000000Z,7059,7133.81,7040,7090,9387.250702,49227
2018-08-29T12:00:00.0000000Z,2018-08-29T18:00:00.0000000Z,7090,7118.72,6912.34,7020.27,16296.64973,81602
2018-08-29T18:00:00.0000000Z,2018-08-30T00:00:00.0000000Z,7020.26,7070,6976,7031.22,9053.027887,44438
2018-08-30T00:00:00.0000000Z,2018-08-30T06:00:00.0000000Z,7033.21,7063.63,6956.24,6966.5,8143.731392,42078
2018-08-30T06:00:00.0000000Z,2018-08-30T12:00:00.0000000Z,6966.5,7006,6839.5,6870.14,12308.12145,65889
2018-08-30T12:00:00.0000000Z,2018-08-30T18:00:00.0000000Z,6873.99,6905.47,6811,6867.31,12381.25761,61517
2018-08-30T18:00:00.0000000Z,2018-08-31T00:00:00.0000000Z,6867.31,6998.15,6784.81,6984.84,11883.66417,61364
2018-08-31T00:00:00.0000000Z,2018-08-31T06:00:00.0000000Z,6984.84,7023,6922.67,7005.01,8119.622481,44639
2018-08-31T06:00:00.0000000Z,2018-08-31T12:00:00.0000000Z,7005.01,7011.25,6934.09,6967.4,9595.01524,46119
2018-08-31T12:00:00.0000000Z,2018-08-31T18:00:00.0000000Z,6967.68,7079,6888,7048.71,12834.11918,63799
2018-08-31T18:00:00.0000000Z,2018-09-01T00:00:00.0000000Z,7049.11,7089,6992.02,7011.21,9918.643736,48585
2018-09-01T00:00:00.0000000Z,2018-09-01T06:00:00.0000000Z,7011.21,7079,7008.74,7047,7721.236907,42309
